codusu,nro_hogar,componente,ano4,aglomerado,pondera,ch04,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch16,nivel_ed,estado,cat_ocup,cat_inac,pp02c1,pp02c2,pp02c3,pp02c4,pp02c5,pp02c6,pp02c7,pp02c8,pp02e,pp02h,pp02i,p21,decocur,rdecocur,gdecocur,adecocur,tot_p12,p47t,decindr,rdecindr,gdecindr,adecindr,v2_m,v3_m,v4_m,v5_m,v8_m,v9_m,v10_m,v11_m,v12_m,v18_m,v19_am,v21_m,t_vi,itf,decifr,rdecifr,gdecifr,adecifr,ipcf,deccfr,rdeccfr,gdeccfr,adeccfr,pareja_actual,tiene/busca_trabajo,cobertura_m,cobertura_m2,nivel_ed_or,inac_eco,inac_neco,PEA,PET,desocupado,edad_grupos
128340  ,1.0,1.0,2004,32,1393.0,1,46.0,2.0,4.0,1,2,9.0,2,1.0,  ,1,1,2,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,06,05,06,04,0.0,500.0,06,06,06,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,07,06,06,05,140148.925,05,05,05,02,1,1,0,0,2,0,0,1,1,0,"[40, 50)"
128340  ,1.0,2.0,2004,32,1393.0,2,55.0,2.0,4.0,1,2,9.0,4,1.0,  ,1,1,4,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,07,06,06,05,140148.925,05,05,05,02,1,0,0,0,4,1,0,0,1,0,"[50, 60)"
128340  ,1.0,3.0,2004,32,1393.0,1,18.0,5.0,4.0,1,1,1.0,7,2.0,00,1,1,5,2,0.0,0.0,No,Sí,No,No,No,No,No,No,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,07,06,06,05,140148.925,05,05,05,02,0,1,0,0,5,0,0,1,1,1,"[10, 20)"
128340  ,1.0,4.0,2004,32,1393.0,2,21.0,5.0,4.0,1,1,1.0,7,2.0,00,1,1,5,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,06,05,06,04,0.0,500.0,06,06,06,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,07,06,06,05,140148.925,05,05,05,02,0,1,0,0,5,0,0,1,1,0,"[20, 30)"
128714  ,1.0,2.0,2004,32,1967.0,2,78.0,5.0,1.0,1,2,9.0,4,1.0,  ,1,1,4,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,1600.0,10,10,10,09,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1600.0,09,08,08,07,896953.12,10,10,10,10,0,0,1,0,4,1,0,0,0,0,"[70, 80)"
128771  ,1.0,1.0,2004,32,1559.0,1,60.0,2.0,1.0,1,2,9.0,2,1.0,  ,2,1,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,300.0,04,03,04,02,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1300.0,08,07,08,06,182193.60249999998,06,06,06,03,1,0,1,0,2,1,0,0,1,0,"[60, 70)"
128771  ,1.0,2.0,2004,32,1559.0,2,43.0,2.0,1.0,1,2,9.0,2,1.0,  ,3,1,2,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,09,09,09,07,0.0,1000.0,09,08,09,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,08,07,08,06,182193.60249999998,06,06,06,03,1,1,1,0,2,0,0,1,1,0,"[40, 50)"
128771  ,1.0,3.0,2004,32,1559.0,2,19.0,5.0,1.0,1,1,1.0,7,2.0,00,1,1,5,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,08,07,08,06,182193.60249999998,06,06,06,03,0,0,1,0,5,1,0,0,1,0,"[10, 20)"
128771  ,1.0,4.0,2004,32,1559.0,2,10.0,5.0,1.0,1,1,1.0,2,2.0,04,1,1,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,08,07,08,06,182193.60249999998,06,06,06,03,0,0,1,0,1,1,0,0,0,0,"[10, 20)"
128921  ,1.0,1.0,2004,32,1555.0,2,32.0,4.0,1.0,1,2,9.0,4,2.0,03,1,1,3,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,07,07,07,05,0.0,620.0,07,07,07,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,08,08,08,07,284035.15466666664,08,08,08,05,0,1,1,0,3,0,0,1,1,0,"[30, 40)"
128921  ,1.0,2.0,2004,32,1555.0,2,59.0,4.0,1.0,1,2,9.0,2,1.0,  ,3,1,2,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,No,0.0,  ,  ,  ,  ,0.0,100.0,01,01,01,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1520.0,08,08,08,07,284035.15466666664,08,08,08,05,0,0,1,0,2,1,0,0,1,0,"[50, 60)"
128921  ,1.0,3.0,2004,32,1555.0,1,37.0,5.0,1.0,1,2,9.0,4,2.0,03,1,1,3,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,08,08,08,06,0.0,800.0,08,08,08,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,08,08,08,07,284035.15466666664,08,08,08,05,0,1,1,0,3,0,0,1,1,0,"[30, 40)"
129220  ,1.0,1.0,2004,32,1696.0,2,44.0,5.0,1.0,1,2,9.0,7,1.0,  ,1,1,6,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,05,04,04,02,140.0,540.0,06,06,06,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,04,04,04,02,302721.67799999996,08,08,08,06,0,1,1,0,6,0,0,1,1,0,"[40, 50)"
129328  ,1.0,1.0,2004,32,1559.0,2,30.0,9.0,1.0,1,2,9.0,7,1.0,  ,2,1,6,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,10,10,10,09,400.0,2400.0,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,10,09,10,09,1345429.68,10,10,10,10,0,1,1,0,6,0,0,1,1,0,"[30, 40)"
129400  ,1.0,1.0,2004,32,1699.0,1,62.0,2.0,2.0,1,2,9.0,2,1.0,  ,1,1,2,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,08,08,08,06,0.0,800.0,08,08,08,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,06,05,05,04,224238.28,07,07,07,04,1,1,1,0,2,0,0,1,1,0,"[60, 70)"
129400  ,1.0,2.0,2004,32,1699.0,2,63.0,2.0,2.0,1,2,9.0,6,2.0,02,5,1,5,2,0.0,0.0,No,No,Sí,No,No,Sí,No,No,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,06,05,05,04,224238.28,07,07,07,04,1,1,1,0,5,0,0,1,1,1,"[60, 70)"
129906  ,1.0,1.0,2004,32,1341.0,1,71.0,2.0,1.0,1,2,9.0,2,1.0,  ,5,1,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,345.0,04,04,04,03,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,345.0,1170.0,07,07,07,06,218632.32299999997,07,06,07,04,1,0,1,0,2,1,0,0,0,0,"[70, 80)"
129906  ,1.0,2.0,2004,32,1341.0,2,67.0,2.0,1.0,1,2,9.0,2,1.0,  ,5,1,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,525.0,06,06,06,04,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,525.0,1170.0,07,07,07,06,218632.32299999997,07,06,07,04,1,0,1,0,2,1,0,0,0,0,"[60, 70)"
129906  ,1.0,3.0,2004,32,1341.0,2,87.0,4.0,1.0,1,2,9.0,2,1.0,  ,4,1,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,300.0,04,03,04,02,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,300.0,1170.0,07,07,07,06,218632.32299999997,07,06,07,04,0,0,1,0,2,1,0,0,0,0,"[80, 90)"
129950  ,1.0,1.0,2004,32,1962.0,2,34.0,9.0,1.0,1,2,9.0,6,1.0,  ,1,1,6,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,08,08,08,06,0.0,850.0,08,08,08,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,06,06,06,04,238253.1725,07,07,07,04,0,1,1,0,6,0,0,1,1,0,"[30, 40)"
129950  ,1.0,2.0,2004,32,1962.0,2,14.0,5.0,1.0,1,1,1.0,4,2.0,01,1,1,3,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,06,06,06,04,238253.1725,07,07,07,04,0,0,1,0,3,1,0,0,0,0,"[10, 20)"
129959  ,1.0,1.0,2004,32,1320.0,2,24.0,5.0,1.0,1,1,2.0,7,2.0,05,1,9,5,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,10,10,10,10,0.0,2350.0,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,2650.0,10,10,10,09,742789.3025,10,10,10,09,0,1,1,0,5,0,0,1,1,0,"[20, 30)"
129959  ,1.0,2.0,2004,32,1320.0,2,28.0,5.0,1.0,1,1,2.0,7,2.0,05,2,9,5,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,300.0,04,03,04,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,2650.0,10,10,10,09,742789.3025,10,10,10,09,0,1,1,0,5,0,0,1,1,1,"[20, 30)"
130128  ,1.0,1.0,2004,32,1251.0,2,51.0,9.0,1.0,1,2,9.0,4,1.0,  ,1,1,4,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,10,09,09,08,0.0,1300.0,09,09,09,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,08,07,08,06,242924.80333333332,07,07,07,05,0,1,1,0,4,0,0,1,1,0,"[50, 60)"
130128  ,1.0,2.0,2004,32,1251.0,1,22.0,5.0,1.0,1,1,2.0,6,2.0,03,1,1,5,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,08,07,08,06,242924.80333333332,07,07,07,05,0,0,1,0,5,1,0,0,1,0,"[20, 30)"
130128  ,1.0,3.0,2004,32,1251.0,1,20.0,5.0,1.0,1,1,2.0,7,2.0,03,1,1,5,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,08,07,08,06,242924.80333333332,07,07,07,05,0,0,1,0,5,1,0,0,1,0,"[20, 30)"
130657  ,1.0,1.0,2004,32,1588.0,1,59.0,2.0,4.0,1,2,9.0,4,1.0,  ,1,1,4,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,10,10,10,09,0.0,2000.0,10,10,10,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,10,10,10,10,490521.2375,09,09,09,08,1,1,0,0,4,0,0,1,1,0,"[50, 60)"
130657  ,1.0,2.0,2004,32,1588.0,2,59.0,2.0,2.0,1,2,9.0,4,1.0,  ,1,1,4,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,10,10,10,10,490521.2375,09,09,09,08,1,0,1,0,4,1,0,0,1,0,"[50, 60)"
130657  ,1.0,3.0,2004,32,1588.0,1,32.0,5.0,1.0,1,2,9.0,7,2.0,02,1,1,5,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,08,08,08,06,0.0,800.0,08,08,08,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,10,10,10,10,490521.2375,09,09,09,08,0,1,1,0,5,0,0,1,1,0,"[30, 40)"
130657  ,1.0,4.0,2004,32,1588.0,1,27.0,5.0,4.0,1,2,9.0,4,1.0,  ,1,1,4,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,08,07,07,05,0.0,700.0,07,07,07,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,10,10,10,10,490521.2375,09,09,09,08,0,1,0,0,4,0,0,1,1,0,"[20, 30)"
130914  ,1.0,1.0,2004,32,1430.0,1,24.0,5.0,1.0,1,2,9.0,7,2.0,00,1,1,5,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,08,08,08,07,0.0,900.0,08,08,08,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,06,06,06,04,504536.12999999995,10,09,09,08,0,1,1,0,5,0,0,1,1,0,"[20, 30)"
130930  ,1.0,1.0,2004,32,1571.0,2,50.0,9.0,2.0,1,1,1.0,7,2.0,02,1,1,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,10,10,10,10,0.0,2500.0,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,10,10,10,09,560595.7,10,09,10,08,0,1,1,0,5,0,0,1,1,0,"[50, 60)"
130930  ,1.0,2.0,2004,32,1571.0,2,19.0,5.0,2.0,1,1,2.0,6,2.0,01,1,1,5,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,200.0,02,02,02,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,3000.0,10,10,10,09,560595.7,10,09,10,08,0,0,1,0,5,1,0,0,1,0,"[10, 20)"
130930  ,1.0,3.0,2004,32,1571.0,2,15.0,5.0,2.0,1,1,2.0,4,2.0,03,1,1,3,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,300.0,04,03,04,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,3000.0,10,10,10,09,560595.7,10,09,10,08,0,0,1,0,3,1,0,0,1,0,"[10, 20)"
130931  ,1.0,1.0,2004,32,1688.0,1,69.0,2.0,4.0,1,2,9.0,7,2.0,02,1,1,5,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,01,01,01,01,0.0,100.0,01,01,01,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,01,01,01,01,28029.785,01,01,01,01,1,1,0,0,5,0,0,1,0,0,"[60, 70)"
130931  ,1.0,2.0,2004,32,1688.0,2,56.0,2.0,4.0,1,2,9.0,7,1.0,  ,1,1,6,2,0.0,0.0,No,No,No,No,No,Sí,No,No,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,01,01,01,01,28029.785,01,01,01,01,1,1,0,0,6,0,0,1,1,1,"[50, 60)"
131058  ,2.0,1.0,2004,32,1489.0,1,25.0,5.0,1.0,1,1,2.0,7,2.0,02,3,1,5,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,700.0,07,07,07,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,700.0,1150.0,07,07,07,05,322342.52749999997,08,08,08,06,0,0,1,0,5,1,0,0,1,0,"[20, 30)"
131058  ,2.0,2.0,2004,32,1489.0,2,21.0,5.0,1.0,1,1,2.0,7,2.0,03,3,3,5,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,450.0,06,05,05,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,450.0,1150.0,07,07,07,05,322342.52749999997,08,08,08,06,0,0,1,0,5,1,0,0,1,0,"[20, 30)"
131121  ,1.0,1.0,2004,32,1496.0,1,26.0,5.0,4.0,1,2,9.0,6,1.0,  ,2,1,6,2,3.0,0.0,Sí,Sí,No,No,No,No,No,No,0.0,0.0,0.0,0.0,  ,  ,  ,  ,1150.0,1150.0,09,09,09,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,07,07,07,06,644685.0549999999,10,10,10,09,0,1,0,0,6,0,0,1,1,1,"[20, 30)"
131244  ,1.0,1.0,2004,32,1481.0,1,33.0,1.0,1.0,1,2,9.0,4,1.0,  ,1,1,4,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,09,08,09,07,800.0,1800.0,10,10,10,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.0,10,09,09,09,658699.9475,10,10,10,09,1,1,1,0,4,0,0,1,1,0,"[30, 40)"
131244  ,1.0,2.0,2004,32,1481.0,2,28.0,1.0,4.0,1,1,2.0,4,2.0,04,1,1,3,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,06,06,06,04,0.0,550.0,06,06,06,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.0,10,09,09,09,658699.9475,10,10,10,09,1,1,0,0,3,0,0,1,1,0,"[20, 30)"
131393  ,1.0,1.0,2004,32,1875.0,1,66.0,2.0,2.0,1,2,9.0,7,1.0,  ,1,1,6,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,10,10,10,10,0.0,4200.0,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,10,10,10,10,1653757.315,10,10,10,10,1,1,1,0,6,0,0,1,0,0,"[60, 70)"
131393  ,1.0,2.0,2004,32,1875.0,2,61.0,2.0,2.0,1,2,9.0,4,1.0,  ,1,1,4,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,1700.0,10,10,10,09,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,1700.0,5900.0,10,10,10,10,1653757.315,10,10,10,10,1,0,1,0,4,1,0,0,1,0,"[60, 70)"
131416  ,1.0,1.0,2004,32,1142.0,1,28.0,1.0,1.0,1,2,9.0,6,1.0,  ,1,1,6,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,08,08,08,06,0.0,800.0,08,08,08,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,06,05,05,04,149492.18666666668,05,05,05,03,1,1,1,0,6,0,0,1,1,0,"[20, 30)"
131416  ,1.0,2.0,2004,32,1142.0,2,27.0,1.0,1.0,1,2,9.0,6,1.0,  ,1,1,6,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,06,05,05,04,149492.18666666668,05,05,05,03,1,0,1,0,6,1,0,0,1,0,"[20, 30)"
131548  ,1.0,1.0,2004,32,1629.0,1,29.0,2.0,1.0,1,2,9.0,2,1.0,  ,3,1,2,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,07,07,07,05,0.0,859.0,08,08,08,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.0,08,08,08,07,296741.99053333333,08,08,08,06,1,1,1,0,2,0,0,1,1,0,"[20, 30)"
131548  ,1.0,2.0,2004,32,1629.0,2,32.0,2.0,1.0,1,2,9.0,4,1.0,  ,3,1,4,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,06,06,06,04,0.0,729.0,08,07,08,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.0,08,08,08,07,296741.99053333333,08,08,08,06,1,1,1,0,4,0,0,1,1,0,"[30, 40)"
131548  ,1.0,3.0,2004,32,1629.0,2,3.0,5.0,1.0,2,3,0.0,0,0.0,  ,1,6,7,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.0,08,08,08,07,296741.99053333333,08,08,08,06,0,0,1,0,0,0,1,0,0,0,"[0, 10)"
131685  ,1.0,1.0,2004,32,1418.0,2,92.0,4.0,1.0,1,2,9.0,2,1.0,  ,1,1,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,425.0,05,05,05,03,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,425.0,425.0,03,03,03,02,238253.1725,07,07,07,05,0,0,1,0,2,1,0,0,0,0,"[90, 100)"
131752  ,1.0,1.0,2004,32,1127.0,1,56.0,2.0,1.0,1,2,9.0,4,1.0,  ,1,1,4,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,07,06,06,05,0.0,600.0,07,06,07,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.0,10,09,09,09,219566.64916666667,07,06,07,04,1,1,1,0,4,0,0,1,1,0,"[50, 60)"
131752  ,1.0,2.0,2004,32,1127.0,2,55.0,2.0,1.0,1,2,9.0,2,1.0,  ,1,1,2,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.0,10,09,09,09,219566.64916666667,07,06,07,04,1,0,1,0,2,1,0,0,1,0,"[50, 60)"
131752  ,1.0,3.0,2004,32,1127.0,1,20.0,5.0,1.0,1,2,9.0,4,2.0,02,1,1,3,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,06,06,06,04,0.0,550.0,06,06,06,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.0,10,09,09,09,219566.64916666667,07,06,07,04,0,1,1,0,3,0,0,1,1,0,"[20, 30)"
131752  ,1.0,4.0,2004,32,1127.0,2,20.0,5.0,1.0,1,2,9.0,4,2.0,05,1,1,3,2,3.0,0.0,No,Sí,Sí,No,No,No,No,No,0.0,0.0,0.0,0.0,  ,  ,  ,  ,0.0,0.0,00,00,00,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.0,10,09,09,09,219566.64916666667,07,06,07,04,0,1,1,0,3,0,0,1,1,1,"[20, 30)"
131752  ,1.0,5.0,2004,32,1127.0,2,27.0,5.0,1.0,1,2,9.0,7,2.0,03,1,1,5,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,09,09,09,08,0.0,1200.0,09,09,09,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.0,10,09,09,09,219566.64916666667,07,06,07,04,0,1,1,0,5,0,0,1,1,0,"[20, 30)"
